id,poi_name,pcdr,t_tag,intro
poi_000320,普洱西凤大酒店(普洱高铁站店),云南省;普洱市;思茅区;茶苑路,酒店|三星级酒店|酒店|星级酒店,"普洱西凤大酒店是由普洱金凤旅游饭店管理公司承包经营的一家按国际酒店标准设计改造的综合性酒店。酒店地处普洱市思茅区茶苑路46号,位于普洱市西南部,距机场约20分钟车程,距高铁站10分钟车程,交通十分便利。酒店房内设备先进齐全,格调清新、舒适典雅。酒店设有可容纳600人同时就餐的中、西式餐厅、茶室、大小会议室等设施。便利的交通,齐全的通信设施,一流的服务,使西凤大酒店成为中外宾客理想的下榻处所。"
poi_000321,观悦上品百喜大酒店,江苏省;无锡市;锡山区;庄桥路,酒店|舒适型|酒店|商务酒店,"酒店位于锡山经济开发区内,距离沪宁高速公路东出口仅2分钟车程,占据二泉东路于庄桥路路口优越位置。酒店环境清净,拥有装潢雅致的各式客房,商务房配有电脑。同时,店内还设有商务中心、咖啡吧、宴会大厅、豪华包厢、KTV、会议室等。完善的配套设施,为您的居住提供更多地便利。"
poi_000322,厦岗幼儿园,广东省;东莞市;;金沙西路二巷,教育培训|幼儿园|教育培训|学前教育,"东莞市长安镇厦岗幼儿园是长安镇厦岗社区集体兴办的幼儿园,始办于1992年。2002年,在本社区居委会领导高度重视支持下,投资近1800万元,以高起点、高标准重新规划建设一座新园舍,于2003年9月1日正式投入使用。厦岗幼儿园占地面积为8225平方米,总建筑面积为10915平方米。园舍建筑外形独特、气派,环境舒适优美,教育设施完善,设有多媒体电教室、音体室、美术室等十多个教学功能室和九个设备配套的班级活动室,整个园舍的规划及配置无论从教育、健康、安全等角度看,都能充分体现一个现代化幼儿园的特点。"
poi_000323,商南丹滨国际酒店,陕西省;商洛市;商南县;商郧路,酒店,"商南丹滨国际酒店是一家集“餐饮、住宿、会议”为一体的综合性接待酒店,采用科学机制和管理办法,不断追求卓越,酒店秉承“宾客至上、服务至上的经营宗旨。酒店位于商洛市商南县城关镇二道河村阳光大厦斜对面,依山傍水、环境清幽、交通方便。一楼设酒店接待大厅,装修时尚高雅、设施齐全、环境舒适,二楼设独立包间13间,菜品种类繁多,可满足您的不同需求,三楼设宴会厅,中餐厅、自助餐厅,可容纳800人用餐;宴会厅可用于婚礼、生日派对和其它各种宴席庆祝活动;九楼设有多功能厅,会议室,会议室配备了先进的音响和投影设备,可以满足不同客户的会议和培训需求,酒店拥有多种房型,包括豪华大床房,豪华标准间,豪华家庭房,豪华套房等房型,每间客房都配备了中央空调、有线电视、免费WIFI,浴缸/淋浴以及洗漱用品等设施和用品,酒店配套设施齐全,布置温馨舒适,是您接待、洽谈、旅行的理想之地!"
poi_000324,我家餐厅(华山路店),上海市;;静安区;华山路,美食|上海菜|美食|中餐|美食|夜宵,"没人带还真难找到这家餐厅,客堂间改造,像回到了娘舅姨妈屋里厢吃饭,服务员都像自家的爷叔,热情亲切。口味地道,价格也很实惠,对于街坊邻居和附近写字楼上班的白领来说,这家小饭馆就像是他们的食堂。招牌菜推荐我家鸡翅、我家色拉。"
poi_000325,艺选酒店(烟台海阳新元广场店),山东省;烟台市;海阳市;海阳路,酒店|经济型,"本店位于海阳市新元广场西侧海阳路,地处海阳市繁华的核心商务区,周边有海阳市人民医院、尚悦百货超市、金海螺商业广场、振华购物广场灯,生活娱乐为一体。酒店配套:自助洗衣房,洗衣机,烘干机,熨烫机,宽敞明亮晾衣服大房间。酒店隆重推出全屋智能房,智能语音全屋遥控,智能马桶等。全程小度为您服务,让您足不出户即可享受满足生活需求。"
poi_000326,乐迁青年旅舍,广东省;深圳市;龙岗区;吉华路,酒店|青年旅舍,"酒店每天有卫生阿姨打扫,床单被套一客一换,干净卫生。免费提供洗发水,沐浴露,饮水机一次性水杯,纸巾,吹风机,洗衣机。"
poi_000327,甜心酒店(重庆解放碑洪崖洞店),重庆市;;渝中区;大同路,酒店|舒适型,"酒店位于市中心CBD核心区域,独立商住楼,地铁轻轨都很近,出行方便。周围餐饮,娱乐,购物,观光一应俱全。长江索道、来福士、洪崖洞、十八梯景点步行约一刻钟到达。酒店拥有各类房型,装修精致个性,超大屏幕的电视、高品质的酒店床垫,绚丽的夜景都是实拍哦,给您带来全新的体验感受。"
poi_000328,凤凰她的小栈,湖南省;湘西土家族苗族自治州;凤凰县;虹桥东路,酒店|民宿|酒店|客栈,"客栈位于凤凰古城内,近奇峰广场游客服务中心,紧靠民俗园停车场,距离沱江边步行约1分钟,距离虹桥步行约2分钟。客栈客房干净整洁,房内配有独立WIFI、独立卫生间、24小时空调热水、空调、洗漱用品,可满足日常生活所需。"
poi_000329,尼仓酒店,四川省;阿坝藏族羌族自治州;阿坝县;迎宾路,酒店|商务酒店|酒店|经济型|酒店|旅馆,"开业于2022-04-30,相信无论您是一日游还是深度游,阿坝尼仓酒店都是您阿坝县之行的不二选择。客房内的所有设施都是经过精心的考虑和安排,空调在满足您入住需求的同时又能增添家的温馨感。浴室内提供拖鞋、24小时热水和吹风机,让您感受到宾至如归的享受。酒店提供的体育和休闲设施,旨在为旅客营造多姿多彩的住宿体验。"
poi_000330,重庆鼎宏商务宾馆,重庆市;;九龙坡区;石桥铺立交,酒店|经济型|酒店|商务酒店|酒店|旅馆,"坐落在石桥铺、陈家坪,重庆鼎宏商务宾馆在重庆占尽地理之宜。酒店地处便捷区域,距离重庆江北国际机场仅31km,距离重庆火车西站仅8km。只需步行至石桥铺地铁站,可以很便捷的到达城市的各个角落。对于入住酒店的旅客来说,闲暇时间去附近的重庆动物园和红岩革命纪念馆游玩是一个不错的选择。旅客可以在闲暇时间去酒店的休闲区,提升健康幸福感。"
poi_000331,七夕公寓(佛山世贸纺织城店),广东省;佛山市;南海区;广佛新干线,酒店|经济型,"公寓位于广佛路边,临近世贸纺织城等商业区,客房温馨舒适,欢迎各位旅客光临。"
poi_000332,润达精品酒店公寓(重庆观音桥步行街店),重庆市;;两江新区;建新南路,酒店|公寓式酒店,"润达精品酒店公寓(重庆观音桥步行街店)位于地处重庆著名商圈——观音桥,位于观音桥建新南路煌华晶萃城,临近北城天街、UME国际影城、新世纪百货等地,位置优越,交通便利。公寓由重庆知名设计师打造,装修精致且风格多样,客房设施齐全,空调、24小时热水器、闭路电视监控系统、无线网络、浴霸、衣柜、电吹风、冰箱等一应俱全(部分房型配备洗衣机、吊椅)。每个房间都是面积四十平米左右的独立小户型,带大飘窗,房间宽敞明亮。公寓专注为每一位旅途中的顾客提供舒适、温暖的入住环境,提供热情、周到、真诚的服务。"
poi_000333,虫语天荟·精品民宿(成都理工大学店),四川省;成都市;成华区;枫丹路,酒店|民宿,"本店从设计、布局、装饰品的选购都是店家小哥亲力亲为,力争为每一位客人朋友提供舒适,贴心的服务和感受。本店距离4A景区成都东郊记忆音乐公园东大门400米,距离理工大学西门1公里,距离龙湖成都滨江天街购物中心约500米,楼下就是万科魔方步行街(魔方街),您可以悠闲的逛街寻找老成都的记忆和味道,也可以闲来漫步校园感受青春的气息。周围还有大型的商超如SM广场、伊藤、沃尔玛。交通便利,成都站、成都东站、成都南站均可乘坐地铁7号线到达,距离地铁7号线理工大学站(B1口)约1公里,步行约12分钟可到达(打车走D口),距离地铁8号线东郊记忆站A口约200米,步行约3分钟即可到达。房间使用智能门锁,自主入住,全程无接触。卫生一客一扫,床品一客一换,多种不同风格的房间以供选择,更有多间乳胶床垫房间,给您不一样的入住体验!"
poi_000334,智娱星空电竞酒店(杭州银泰城临平地铁站店),浙江省;杭州市;临平区;南苑街,酒店|电竞酒店|酒店|主题酒店,"酒店凭借硬核电竞配置与核心区位,成为电竞玩家与游客的优选居所。 酒店硬件配置尽显专业,全店搭载5060显卡、13代I5处理器,配合2k240HZ高刷显示器,画面细腻流畅,动态场景无拖影,再搭配鼠标,操控精准手感佳,无论是激战网游还是畅玩3A大作,都能实现高帧率稳定运行,带来沉浸式电竞体验。 步行可达临平银泰城购物中心,临平地铁站步行3分钟,南苑地铁站步行5分钟,杭州东站驾车20分钟,为您的商务出行带来便利。"
poi_000335,广州裕舍酒店(琶洲会展广州塔店),广东省;广州市;海珠区;赤岗一街,酒店|经济型|酒店|旅馆,"本店坐落在繁华的赤岗商圈,遥望广州塔,周边有丽影广场、TIT创意园、广州塔和琶醍酒吧街,靠近珠江新城,餐饮、娱乐一应俱全。经过一座城,寻觅一间房,消去你满身的疲惫,我们将以热情的服务、舒适的房间,期待您的到来。我们,在这里,等你来!"
poi_000337,LBED精选酒店(寒山寺景区店),江苏省;苏州市;虎丘区;枫津大街,酒店|舒适型,"枕运河清风,闻古寺钟声 !LBED精选酒店,雄踞苏州古城芯,坐拥京杭大运河畔优秀区位,与千年寒山寺古刹为邻,对话钟声诗意,俯瞰运河悠悠。我们以匠心精神打造一处融合东方美学与现代舒适的奢享空间,为品味旅者提供超越期待的栖居体验。 酒店设计深谙“新中式设计美学”,将苏式古典风雅与现代极简主义巧妙融合。客房内,慕斯同款床垫保障深度睡眠,智能卫浴与影音VIP系统尽显人性化关怀。尤为值得一提的是,部分精选房型特设观景露台或巨幅落地窗,将“江枫渔火”的如画盛景化为您窗前的私藏一幕。 自开业以来,我们凭借卓越的地理位置、至臻至善的客房环境与细致入微的个性化服务,在宾客中赢得了广泛赞誉,无论是商务差旅,亦是文化漫游,LBED精选酒店皆以尊崇礼遇,恭候您的莅临,开启一段沉浸于姑苏风华之中的诗意旅居。"
poi_000338,塘沽实验小学,天津市;;滨海新区;营口道,教育培训|小学,"塘沽实验学校位于天津市塘沽区营口道1421号,始建于1952年7月,原名塘沽工人新村小学,1958年7月改名为塘沽实验小学,1997年9月建成塘沽区首所九年一贯制学校,更名为塘沽实验学校[1]  。2010年9月,斥资8000万兴建的塘沽实验学校远洋城校区正式开始招生。"
poi_000339,新桥骨科医院,浙江省;宁波市;奉化区;大成路,医疗|骨科医院|医疗|专科医院,"新桥骨科医院的前身是明末清初驰名的“洞坑骨伤科”,是奉化市一所以诊治骨伤、关节、脊柱、手外伤等疾病医院。"
poi_000340,金都宾馆(迎晖路店),浙江省;温州市;乐清市;迎晖路,酒店|旅馆,"不论是商务还是休闲旅客,金都宾馆(迎晖路店)都能让您的乐清之行变得更加美好而难忘。酒店提供的休闲设施,旨在为旅客营造多姿多彩、奢华完美的住宿体验。"
poi_000341,南昆山富安居民宿,广东省;惠州市;龙门县;276乡道,酒店|特色住宿,"坐落于南昆山旅游区的南昆山富安居,会让您在龙门拥有别样的体验,开展一段难忘的旅行。优美的环境,再搭配上细致周到的服务,酒店的休闲区定能满足您的品质需求。"
poi_000342,雲泮雅居酒店,山西省;朔州市;应县;清宁西街,酒店|舒适型,"云泮雅居,是一家集餐饮、会议、住宿、休闲为一体的舒适型国风酒店。云泮雅居地理位置优越距离应县高铁站20分钟车程,距离应县高速口25分钟车程,距离应县木塔仅需10分钟车程,酒店内部配有专用停车场为您提供免费停车服务,停车场配备充电桩,为您增程护航。 云泮雅居由:檀韵、田园、喜悦、时光四种风格不同的主题组成,每一套客房面积100平方左右,房间内配有厨房、洗衣机、冰箱、小茶室等配套设施,冬季有地暖、夏季有独立挂机空调(儿童房未配备空调)。另外楼内还有健身房、休闲室供您使用。在您入住期间可感受到全方位的服务。 四季会变,温暖不变,我用温暖拥抱疲惫的你~万千服务始终如一,我们用真心期待您的到来! 有一种放心是安心入住,有一种期待叫欢迎回家。亲爱的朋友,愿您停下脚步,体验和欣赏这里的美丽,世界很大,梦想很繁华,驻足片刻,云泮雅居是温暖您的第二个家!"
